"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-05","67",",,S","64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-06","67",",,S","64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-07","67",",,S","64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-08","67",",,S","65",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-09","67",",,S","65",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-10","66",",,S","64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-11","66",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-12","68",",,S","64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-13","67",",,S","64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-14","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-15","68",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-16","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-17","68",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-18","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-19","69",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-20","70",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-21","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-22","67",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-23","68",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-24","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-26","66",",,S","61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-27","67",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-28","69",",,S","61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-29","71",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-30","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-08-31","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-01","67",",,S",,
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-02","67",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-03","66",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-04","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-05","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-06","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-07","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-08","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-09","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-10","66",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-11","67",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-12","66",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-13","66",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-14","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-15","67",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-16","67",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-17",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-18",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-19",,,"65",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-20",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-21",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-22","71",",,S",,
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-23",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-24",,,"65",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-25","75",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-26",,,"64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-27",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-28",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-29","71",",,S","59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-09-30",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-01",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-02","76",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-03","75",",,S","60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-04",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-05","77",",,S","60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-06",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-07","74",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-08","77",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-09","76",",,S","64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-10","74",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-11",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-12","78",",,S","64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-13","77",",,S","64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-14","78",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-15","78",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-16","78",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-17","79",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-18","71",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-19","68",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-20",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-21",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-22",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-23","67",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-24",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-25",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-26","66",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-27",,,"60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-28",,,"58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-29",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-30","75",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-10-31","71",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-01",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-02",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-04","74",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-05",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-06",,,"64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-07",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-08","76",",,S","59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-09","77",",,S","55",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-10","82",",,S","60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-11","77",",,S","61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-12",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-14",,,"56",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-15","76",",,S","60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-16",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-17",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-18",,,"58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-19","80",",,S","59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-20",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-21",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-22",,,"60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-23",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-24",,,"57",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-25",,,"58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-26",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-27",,,"58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-28",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-29",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-11-30",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-01",,,"60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-02","77",",,S","61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-03",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-04","71",",,S","60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-05",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-06",,,"58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-07",,,"56",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-08",,,"58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-09",,,"60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-10",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-11",,,"58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-12","74",",,S","59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-13",,,"56",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-14",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-15","78",",,S","58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-16",,,"58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-17",,,"56",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-18",,,"57",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-19",,,"56",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-20",,,"57",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-21",,,"57",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-22",,,"60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-23","78",",,S","60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-24",,,"60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-25",,,"60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-26",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-27",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-28",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-29",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-30",,,"57",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2019-12-31",,,"51",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-01",,,"56",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-02",,,"56",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-03",,,"53",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-04","73",",,S","51",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-05","73",",,S","51",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-06",,,"54",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-07","76",",,S","58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-08",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-09",,,"55",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-10",,,"54",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-14",,,"55",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-15",,,"58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-16",,,"51",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-17",,,"50",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-18",,,"55",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-19",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-20",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-21",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-22",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-23","80",",,S","59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-24",,,"60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-25",,,"60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-26","84",",,S","61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-27",,,"60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-28",,,"56",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-29",,,"55",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-30",,,"53",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-01-31",,,"56",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-01",,,"57",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-02","81",",,S","54",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-03",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-04",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-05",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-06","78",",,S","58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-07",,,"50",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-08",,,"54",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-09",,,"56",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-10",,,"57",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-11",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-12",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-13",,,"60",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-14",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-15",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-16","86",",,S","63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-17",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-18",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-19","86",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-20",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-21",,,"64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-22",,,"64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-23",,,"64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-24",,,"65",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-25",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-26",,,"58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-27",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-02-28",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-01",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-02",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-03",,,"61",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-04",,,"57",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-05",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-06","77",",,S","57",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-07",,,"55",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-08",,,"59",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-09",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-10",,,"62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-12",,,"58",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-13",,,"56",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-15","87",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-16",,,"63",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-17",,,"65",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-18",,,"67",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-19","88",",,S","65",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-20","86",",,S","62",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-22",,,"64",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-23","90",",,S","65",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-24",,,"67",",,S"
"IN012220400","MAHABALESHWAR, IN","17.933","73.667","1382.0","2020-03-25","87",",,S",,
